,member_casual,start_station_name,number_of_rides,average_duration
2922,member,Clark St & Berwyn Ave,6985,13.71696254
2923,member,California Ave & Milwaukee Ave,7084,13.09841191
2924,member,Aberdeen St & Randolph St,7103,11.65718241
2925,member,Damen Ave & Chicago Ave,7103,12.48668403
2926,member,MLK Jr Dr & 29th St,7180,12.88133008
2927,member,Wells St & Polk St,7191,11.10227599
2928,member,Carpenter St & Huron St,7272,11.40285799
2929,member,Halsted St & Maxwell St,7306,10.52067707
2930,member,Shore Dr & 55th St,7360,17.69314538
2931,member,Ogden Ave & Chicago Ave,7430,11.7470166
2932,member,Clark St & Grace St,7442,12.74331945
2933,member,Lakefront Trail & Bryn Mawr Ave,7471,24.10481194
2934,member,Desplaines St & Randolph St,7522,10.80146681
2935,member,Milwaukee Ave & Wabansia Ave,7525,13.54093245
2936,member,Clark St & Chicago Ave,7528,12.16467853
2937,member,Southport Ave & Belmont Ave,7552,11.18710496
2938,member,Racine Ave & Belmont Ave,7553,12.18502582
2939,member,Dayton St & North Ave,7585,11.64339486
2940,member,Kedzie Ave & Milwaukee Ave,7595,15.20640114
2941,member,Michigan Ave & 14th St,7612,13.5373336
2942,member,Larrabee St & Division St,7614,9.9801506
2943,member,Ritchie Ct & Banks St,7667,14.48736794
2944,member,Sheffield Ave & Willow St,7751,10.66045887
2945,member,Stetson Ave & South Water St,7842,12.12268766
2946,member,Paulina St & Flournoy St,7857,12.74072801
2947,member,Montrose Harbor,7887,21.44719581
2948,member,Canal St & Jackson Blvd,7925,11.50919874
2949,member,Ellis Ave & 58th St,7936,8.958839466
2950,member,LaSalle Dr & Huron St,7988,12.18123644
2951,member,Greenview Ave & Fullerton Ave,8006,11.74062786
2952,member,Southport Ave & Wellington Ave,8110,11.49174681
2953,member,Clarendon Ave & Junior Ter,8153,13.36558935
2954,member,Halsted St & Willow St,8319,11.56991626
2955,member,Aberdeen St & Jackson Blvd,8703,10.77229691
2956,member,Wabash Ave & 9th St,8721,11.95283416
2957,member,900 W Harrison St,8741,9.654002212
2958,member,Desplaines St & Jackson Blvd,8822,10.88784478
2959,member,Sedgwick St & Webster Ave,8828,12.34312226
2960,member,Wood St & Milwaukee Ave,9069,13.89021943
2961,member,Canal St & Monroe St,9148,10.98711376
2962,member,Sedgwick St & Huron St,9202,10.42269072
2963,member,Franklin St & Illinois St,9220,10.03951193
2964,member,Sheffield Ave & Kingsbury St,9223,11.16151108
2965,member,Racine Ave & Fullerton Ave,9335,11.27649705
2966,member,Sedgwick St & North Ave,9376,11.49154046
2967,member,Stockton Dr & Wrightwood Ave,9452,14.69533079
2968,member,Mies van der Rohe Way & Chestnut St,9457,13.97463783
2969,member,DuSable Lake Shore Dr & Monroe St,9516,22.75686563
2970,member,Clark St & Winnemac Ave,9532,11.83089068
2971,member,Millennium Park,9566,18.15860339
2972,member,Milwaukee Ave & Grand Ave,9586,10.89976702
2973,member,Wolcott Ave & Polk St,9593,11.72132284
2974,member,Sheffield Ave & Wrightwood Ave,9646,11.27870447
2975,member,Sheridan Rd & Montrose Ave,9685,12.20202547
2976,member,Burling St & Diversey Pkwy,9742,12.51794977
2977,member,Clarendon Ave & Gordon Ter,9747,13.65499641
2978,member,Clark St & Lake St,9766,12.1554799
2979,member,Broadway & Sheridan Rd,9801,11.93259191
2980,member,Mies van der Rohe Way & Chicago Ave,9828,14.18344017
2981,member,Broadway & Belmont Ave,9840,12.84286924
2982,member,State St & Kinzie St,9943,12.19283248
2983,member,Pine Grove Ave & Irving Park Rd,9971,12.36123425
2984,member,Rush St & Cedar St,10047,13.36240171
2985,member,LaSalle St & Jackson Blvd,10056,10.25313412
2986,member,Halsted St & Dickens Ave,10088,11.84393339
2987,member,Lincoln Ave & Diversey Pkwy,10107,10.19764685
2988,member,Clark St & Wellington Ave,10198,12.53171864
2989,member,Rush St & Superior St,10240,13.29699382
2990,member,DuSable Lake Shore Dr & Belmont Ave,10310,17.85594892
2991,member,McClurg Ct & Erie St,10416,13.94075781
2992,member,Clark St & Randolph St,10503,12.90152337
2993,member,Sheffield Ave & Webster Ave,10575,11.53849173
2994,member,Franklin St & Jackson Blvd,10643,10.74686962
2995,member,DuSable Lake Shore Dr & Wellington Ave,10654,17.4574307
2996,member,Sheffield Ave & Wellington Ave,10723,11.64552053
2997,member,Franklin St & Lake St,10834,10.82978124
2998,member,Canal St & Madison St,10851,10.74939944
2999,member,Franklin St & Monroe St,10861,11.20938526
3000,member,Ravenswood Ave & Lawrence Ave,10869,11.13193026
3001,member,May St & Taylor St,10956,9.457216746
3002,member,McClurg Ct & Ohio St,10965,14.2003496
3003,member,Daley Center Plaza,10996,12.86675609
3004,member,Kimbark Ave & 53rd St,11024,10.40359972
3005,member,New St & Illinois St,11114,14.88611511
3006,member,Sheffield Ave & Waveland Ave,11128,12.08271927
3007,member,Wilton Ave & Diversey Pkwy,11134,10.25965511
3008,member,State St & Randolph St,11152,13.12137434
3009,member,Franklin St & Chicago Ave,11230,9.934955476
3010,member,Southport Ave & Waveland Ave,11281,12.2096401
3011,member,Federal St & Polk St,11375,13.13854505
3012,member,Wells St & Evergreen Ave,11475,11.68574437
3013,member,Orleans St & Merchandise Mart Plaza,11539,10.28838432
3014,member,Clark St & Newport St,11646,11.93598804
3015,member,Sheridan Rd & Irving Park Rd,11674,10.91359146
3016,member,Fairbanks Ct & Grand Ave,11687,13.36164114
3017,member,Columbus Dr & Randolph St,11800,12.42434322
3018,member,Michigan Ave & Lake St,11879,12.79238151
3019,member,State St & Chicago Ave,12065,12.40163006
3020,member,Southport Ave & Roscoe St,12082,12.38300916
3021,member,Lincoln Ave & Fullerton Ave,12108,12.26466248
3022,member,DuSable Lake Shore Dr & Diversey Pkwy,12128,17.57865408
3023,member,Dearborn St & Monroe St,12144,12.1309865
3024,member,Pine Grove Ave & Waveland Ave,12288,14.26847059
3025,member,State St & 33rd St,12322,9.653945518
3026,member,Halsted St & Roscoe St,12355,12.25178335
3027,member,Clark St & Schiller St,12358,12.94872687
3028,member,Kingsbury St & Erie St,12390,9.037543718
3029,member,Damen Ave & Pierce Ave,12431,13.10424879
3030,member,Halsted St & Wrightwood Ave,12437,11.74675699
3031,member,Larrabee St & Webster Ave,12490,11.49418602
3032,member,Lakeview Ave & Fullerton Pkwy,12539,13.65222107
3033,member,Peoria St & Jackson Blvd,12658,10.94016037
3034,member,Halsted St & Polk St,12672,9.53147096
3035,member,Morgan St & Polk St,12766,9.033202778
3036,member,Michigan Ave & Washington St,13064,13.17495662
3037,member,Clinton St & Lake St,13255,10.31957123
3038,member,Wabash Ave & Roosevelt Rd,13285,12.50855727
3039,member,LaSalle St & Illinois St,13304,12.99556023
3040,member,Broadway & Cornelia Ave,13425,12.35816636
3041,member,Indiana Ave & Roosevelt Rd,13673,15.140903
3042,member,Halsted St & Clybourn Ave,13693,11.94353319
3043,member,Larrabee St & Kingsbury St,13754,9.627910668
3044,member,Clark St & Drummond Pl,13883,12.34291099
3045,member,Dearborn Pkwy & Delaware Pl,13942,12.74243891
3046,member,Broadway & Waveland Ave,14023,11.39961492
3047,member,Clinton St & Jackson Blvd,14061,11.13252021
3048,member,Clark St & Lincoln Ave,14096,13.35307298
3049,member,Desplaines St & Kinzie St,14486,9.605190069
3050,member,Michigan Ave & Oak St,14571,20.03283463
3051,member,Theater on the Lake,14643,20.07902069
3052,member,Ashland Ave & Division St,14797,12.47372553
3053,member,Green St & Madison St,14820,11.68037787
3054,member,Ellis Ave & 55th St,15276,7.690479619
3055,member,Sheffield Ave & Fullerton Ave,15350,9.871603692
3056,member,Clark St & Armitage Ave,15359,12.72141198
3057,member,Clark St & Wrightwood Ave,15768,12.35385802
3058,member,Canal St & Adams St,15793,12.24547268
3059,member,Wilton Ave & Belmont Ave,15901,11.28327673
3060,member,Wells St & Hubbard St,16158,11.09280233
3061,member,Wabash Ave & Grand Ave,16280,13.71409296
3062,member,Wells St & Huron St,16503,10.08083783
3063,member,DuSable Lake Shore Dr & North Blvd,16581,18.13673582
3064,member,St. Clair St & Erie St,16822,13.87713114
3065,member,Dearborn St & Erie St,16880,12.33802429
3066,member,Streeter Dr & Grand Ave,17363,21.04042696
3067,member,Broadway & Barry Ave,17902,12.87017745
3068,member,Clinton St & Madison St,19219,10.48146799
3069,member,Wells St & Elm St,19231,11.30219004
3070,member,Loomis St & Lexington St,19411,10.06628115
3071,member,Ellis Ave & 60th St,19670,6.882689375
3072,member,Clinton St & Washington Blvd,19950,10.79641353
3073,member,University Ave & 57th St,20197,8.676703636
3074,member,Wells St & Concord Ln,21595,11.85392683
3075,member,Clark St & Elm St,22347,12.48727271
3076,member,Kingsbury St & Kinzie St,25388,9.625189066
